r,timing_ns,result,num_iters
60198,539999.356272391,49712,53980
61861,554926.2161084448,282,55472
25009,224457.0144696955,4840,22426
33098,296989.04682351515,42133,29679
64583,579317.0302378151,57430,57912
15387,138158.38704913703,54561,13797
61898,555252.9708922096,11987,55505
6929,62321.486472125885,24493,6213
14798,132891.4816946882,43543,13269
22166,198960.87786995273,45768,19876
2430,21989.93435702319,1961,2179
53447,479479.4914828087,71,47927
56047,502775.0164735144,31020,50258
25117,225425.05356287843,60256,22522
54801,491605.7950784423,10493,49141
50615,454069.6811195713,32083,45387
52509,471053.7636598769,57501,47085
52594,471828.8284778813,6474,47162
37575,337131.47628437006,16976,33694
7261,65314.923336017084,5563,6511
60507,542773.7420923832,55381,54257
39880,357810.7513862213,13039,35761
59051,529722.4905601885,14462,52952
62840,563694.0400935668,58531,56349
12263,110154.54908406963,31386,10996
26349,236469.81197385452,44479,23627
12613,113300.33126885157,21692,11310
3338,30137.51765736742,16499,2993
63319,567989.2050053757,27667,56779
60495,542683.7011267218,5543,54247
61048,547618.6751932414,63610,54742
57898,519382.07296239014,19814,51918
42508,381374.880269906,51075,38117
34211,306972.90655283676,45377,30677
64962,582716.567065699,48056,58252
36184,324658.5759735277,60370,32446
42093,377650.8113104376,41977,37745
13874,124611.5405938139,6235,12441
48925,438926.5699951487,2138,43872
53691,481653.19963890244,52469,48145
44458,398861.30729089276,25146,39866
32669,293136.56325764,62252,29294
